countryName,exchg,purpose,date1,holdID,intervalIdent,marketCap1,marketCap20,marketCapRange,propertyName,Rank,reportDate,reportingComp,significantInterval,stage,surfaceUnder,date20,within21,gainPercent,change
Nicaragua,RYR-TVX,Exploration,0.07,QZP-002,862609,6.87,8.5,<10,Los Andes,342,3/16/2017,Royal Road Minerals Limited,No,Target Outline,Surface,0.07,FALSE,0,same
Canada,KNX-TVX,Extension,0.05,6146,812972,5.07,5.05,<10,East-West,365,2/8/2017,Knick Exploration Inc.,Yes,Target Outline,Surface,0.05,FALSE,0,same
USA,TCO-TVX,Extension,0.27,SURDH#6,799609,5.76,5.72,<10,Alder Mountain,370,1/19/2017,Transatlantic Mining Corporation,Yes,Commissioning,Surface,0.27,FALSE,0,same
Papua New Guinea,KGD-ASX,Extension,0.02,KU17RD004,859321,6.34,6.3,<10,Woodlark Island,373,3/16/2017,Kula Gold Limited,Yes,Feasibility Complete,Surface,0.02,FALSE,0,same
Australia,NTM-ASX,Extension,0.05,NBDD002,789172,13.32,11.61,>10 - 100,Redcliffe,610,1/10/2017,NTM Gold Limited,Yes,Feasibility Started,In Pit,0.05,FALSE,-12,decrease
Canada,XTM-TVX,Exploration,0.14,TMH-17-023,849828,4.6,4.56,<10,Gowganda,381,3/1/2017,Transition Metals Corp.,No,Exploration,Surface,0.14,FALSE,0,same
Chile,EQE-ASX,Exploration,0.01,LD00400,870721,5.33,5.23,<10,Los Domos,397,3/31/2017,Equus Mining Limited,No,Exploration,Surface,0.01,FALSE,-1,decrease
Australia,IRC-ASX,Extension,0.08,JFRC1608,811662,16.66,14.48,>10 - 100,Binduli North,615,2/7/2017,Intermin Resources Limited,Yes,Preproduction,Surface,0.07,FALSE,-13,decrease
Australia,MBK-ASX,Exploration,0.02,MB_DR2_.3.27.2017,865046,14.84,12.78,>10 - 100,Triumph,622,3/22/2017,Metal Bank Limited,Yes,Target Outline,Surface,0.02,FALSE,-13,decrease
USA,NVX-TVX,Exploration,0.16,CC16-8A,811455,3.68,3.57,<10,Cooks Creek,438,2/6/2017,NV Gold Corporation,No,Exploration,Surface,0.15,FALSE,-3,decrease
Australia,KRS-AIMLSE,Extension,0.01,KKC008,789236,8.92,8.54,<10,Warrawoona,633,1/9/2017,Keras Resources Plc,Yes,Reserves Development,Surface,0.01,FALSE,-14,decrease
Burkina Faso,PAL-TVX,Exploration,0.07,GSRAB15-10,791068,2.17,2.06,<10,Garsay,457,1/9/2017,Parallel Mining Corp.,Yes,Target Outline,Surface,0.07,FALSE,-4,decrease
Colombia,RYR-TVX,Extension,0.07,GOL-16-02,791156,4.79,4.57,<10,La Golondrina,457,1/9/2017,Royal Road Minerals Limited,No,Target Outline,Surface,0.07,FALSE,-4,decrease
USA,GMV-TVX,Extension,0.27,GMV 2016-11,866890,8.72,8.3,<10,Mexican Hat,460,3/28/2017,GMV Minerals Inc.,No,Reserves Development,Surface,0.26,FALSE,-4,decrease
Canada,XIM-TVX,Extension,0.07,2016-1,853987,4.87,4.63,<10,Brett,464,3/9/2017,Ximen Mining Corp.,No,Target Outline,Surface,0.06,FALSE,-4,decrease
Papua New Guinea,FNT-ASX,Exploration,0.04,BUL002,863850,2.48,2.35,<10,Bulago,467,3/24/2017,Frontier Resources Limited,No,Target Outline,Surface,0.03,FALSE,-5,decrease
Canada,TWR-TVX,Extension,0.12,RN-010,791018,7.7,7.27,<10,Rabbit North Regional,480,1/10/2017,Tower Resources Limited,No,Target Outline,Surface,0.11,FALSE,-5,decrease
Australia,KDR-ASX,Extension,0.42,KEGR112,801375,133.58,113.92,>100,Mt Holland - Gold,636,1/23/2017,Kidman Resources Limited,No,Prefeas/Scoping,Surface,0.36,FALSE,-14,decrease
Australia,BCN-ASX,Extension,0.02,GC02,848025,31.03,26.45,>10 - 100,Jaurdi,638,2/27/2017,Beacon Minerals Limited,Yes,Target Outline,Surface,0.02,FALSE,-14,decrease
Australia,MBK-ASX,Extension,0.03,TDH089,795574,18.64,15.78,>10 - 100,Triumph,646,1/17/2017,Metal Bank Limited,No,Target Outline,Surface,0.02,FALSE,-15,decrease
USA,WRI-TVX,Extension,0.05,#16-2,805313,2.15,2,<10,Battle Mountain Ridge Claims,496,1/26/2017,Waseco Resources Inc.,No,Reserves Development,Surface,0.05,FALSE,-7,decrease
Australia,NML-ASX,Extension,0.04,IAC058,794642,6.51,5.35,<10,Stawell Corridor,675,1/16/2017,Navarre Minerals Limited,No,Target Outline,Surface,0.03,FALSE,-17,decrease
Canada,VSR-TVX,Extension,0.09,NE-16-49,858727,3.26,3.08,<10,Nelligan,523,3/14/2017,Vanstar Mining Resources Inc.,Yes,Target Outline,Surface,0.08,FALSE,-8,decrease
Australia,EGS-ASX,Extension,0.28,DRC420D,845238,139.92,113.96,>100,Davyhurst,680,2/22/2017,Eastern Goldfields Limited,Yes,Feasibility Started,Underground,0.23,FALSE,-18,decrease
Australia,MTH-ASX,Extension,0,KNAC032,806401,2.59,2.11,<10,Lignum Dam,683,1/30/2017,Mithril Resources Limited,Yes,Target Outline,Surface,0,FALSE,-18,decrease
Australia,NML-ASX,Extension,0.04,IAC102,843460,7.6,6.17,<10,Stawell Corridor,686,2/20/2017,Navarre Minerals Limited,No,Target Outline,Surface,0.04,FALSE,-18,decrease
USA,CSQ-TVX,Infill,0.1,B1608,797763,4.03,3.59,<10,Bruner,572,1/17/2017,Canamex Resources Corp.,No,Prefeas/Scoping,Surface,0.09,FALSE,-10,decrease
Canada,SGU-TVX,Extension,0.09,87-15,792102,6.11,5.44,<10,Lingman Lake,577,1/11/2017,Signature Resources Limited,No,Reserves Development,Surface,0.08,FALSE,-11,decrease
Australia,GTE-ASX,Exploration,0.01,IFRC005,867535,6.61,5.52,<10,Ives Find,695,3/29/2017,Great Western Exploration Limited,Yes,Target Outline,Surface,0.01,FALSE,-19,decrease
Australia,BAR-ASX,Exploration,0.07,BBRC246,855050,27.75,21.57,>10 - 100,Burbanks,708,3/14/2017,Barra Resources Limited,Yes,Prefeas/Scoping,Surface,0.05,FALSE,-22,decrease
Canada,ALD-TVX,Exploration,0.06,LV16-003,805251,1.67,1.48,<10,Lac Villebon,590,1/23/2017,Aldever Resources Inc.,No,Target Outline,Surface,0.05,FALSE,-11,decrease
Australia,AZY-ASX,Extension,0.02,16ACC0061,795629,21.1,16.24,>10 - 100,Citadel,709,1/16/2017,Antipa Minerals Limited,No,Reserves Development,Surface,0.01,FALSE,-23,decrease
Canada,WHN-TVX,Extension,0.08,SN16-07,796003,4.18,3.58,<10,Shovelnose,630,1/17/2017,Westhaven Ventures Inc.,Yes,Target Outline,Surface,0.07,FALSE,-14,decrease
Australia,SAR-ASX,Extension,0.98,KRRD137,844119,793.96,599.95,>100,South Laverton-Carosue Dam,717,2/21/2017,Saracen Mineral Holdings Limited,Yes,Operating,In Pit,0.74,FALSE,-24,decrease
USA,LGR-TVX,Exploration,0.08,BK1602,849882,3.4,2.89,<10,Brik,641,3/1/2017,Logan Resources Ltd.,Yes,Target Outline,Surface,0.07,FALSE,-15,decrease
Australia,SAR-ASX,Extension,0.98,TBDD0103,843933,793.96,599.95,>100,Thunderbox,717,2/21/2017,Saracen Mineral Holdings Limited,Yes,Operating,Underground,0.74,FALSE,-24,decrease
Australia,LTR-ASX,Extension,0.02,KVRC0015,860753,19.04,13.38,>10 - 100,Kathleen Valley,739,3/20/2017,Liontown Resources Limited,Yes,Residual Production,Surface,0.01,FALSE,-29,decrease
Australia,BLK-ASX,Infill,0.45,WUDD0003,862594,153.19,93.8,>100,Wiluna,751,3/23/2017,Blackham Resources Limited,No,Satellite,Surface,0.28,FALSE,-38,decrease
Australia,GTE-ASX,Exploration,0.02,IFRC066,835086,12.3,6.99,>10 - 100,Ives Find,754,2/15/2017,Great Western Exploration Limited,Yes,Target Outline,Surface,0.01,FALSE,-43,decrease
Canada,LOT-TVX,Extension,0.09,OB-17-02,860228,9.46,7.42,<10,Obalski,701,3/16/2017,TomaGold Corporation,Yes,Exploration,Underground,0.07,FALSE,-21,decrease
Canada,VEIN-TVX,Extension,0.19,D110069,868295,7.77,6,<10,Montalembert,711,3/30/2017,Enforcer Gold Corp.,Yes,Exploration,Surface,0.15,FALSE,-23,decrease
Dominican Republic,UGD-TVX,Extension,0.19,DCZ 16-46,807873,8.76,6.42,<10,Neita,725,2/1/2017,Unigold Inc.,Yes,Reserves Development,Surface,0.14,FALSE,-26,decrease
USA,GCN-TVX,Extension,0.2,WL-114,813514,3.75,2.71,<10,Pine Grove,734,2/9/2017,Goldcliff Resource Corporation,Yes,Prefeas/Scoping,Surface,0.14,FALSE,-27,decrease
Canada,XIM-TVX,Extension,0.07,2016-2,860778,4.91,3.64,<10,Brett,735,3/20/2017,Ximen Mining Corp.,No,Target Outline,Surface,0.05,FALSE,-27,decrease
Canada,PGX-TVX,Exploration,0.14,A011,802686,6.8,4.86,<10,Ashley,738,1/24/2017,Prosper Gold Corp.,No,Target Outline,Surface,0.1,FALSE,-28,decrease
Dominican Republic,PRG-TVX,Extension,0.13,GR16-11,799336,9.51,6.67,<10,Juan de Herrera,740,1/19/2017,Precipitate Gold Corp.,No,Target Outline,Surface,0.09,FALSE,-29,decrease
Ghana,GRL-AIMLSE,Extension,0.03,16HMDD-0001,805324,2.64,1.66,<10,Homase,749,1/26/2017,GoldStone Resources Limited,No,Reserves Development,Surface,0.02,FALSE,-37,decrease
Australia,MRQ-ASX,Discovery,0.02,YRDH-003A,800003,6.78,3.67,<10,Yardilla,755,1/20/2017,MRG Metals Limited,No,Target Outline,Surface,0.01,FALSE,-45,decrease
USA,NVO-TVX,Extension,1.1276,16TSRC-010,711334,101.11,94.55,>100,Tuscarora,470,10/12/2016,Novo Resources Corporation,Yes,Target Outline,Surface,1.0164,FALSE,-9,decrease
USA,SSRM-TSX,Extension,11.4318,MRA6342,724753,1364.37,1150.54,>100,Marigold,564,11/7/2016,Silver Standard Resources Inc.,Yes,Operating,Surface,9.6359,FALSE,-15,decrease
USA,PG-TSX,Extension,2.106,PG16-12,727041,422.37,342.55,>100,McCoy/Cove,618,11/10/2016,Premier Gold Mines Limited,Yes,Reserves Development,Underground,1.7016,FALSE,-19,decrease
USA,TMI-TSX,Extension,0.1947,J-16-006,718449,52.07,47.31,>10 - 100,Gold Springs,446,10/26/2016,TriMetals Mining Inc.,Yes,Prefeas/Scoping,Surface,0.1781,FALSE,-8,decrease
USA,TMI-TSX,Extension,0.1683,J-16-010,748087,45.49,48.4,>10 - 100,Gold Springs,206,12/16/2016,TriMetals Mining Inc.,Yes,Prefeas/Scoping,Surface,0.1741,FALSE,3,increase
Canada,RPX-TVX,Extension,0.0708,TR-16-2A,735686,7.47,10.52,<10,Wawa,20,11/29/2016,Red Pine Exploration Inc.,No,Reserves Development,Surface,0.0971,FALSE,37,increase
Canada,WM-TSX,Exploration,0.0334,1050-005,728889,7.41,10.01,<10,Fenelon,23,11/16/2016,Wallbridge Mining Company Limited,No,Prefeas/Scoping,Surface,0.0452,FALSE,35,increase
USA,BVA-TVX,Extension,0.1416,Q16-01,733352,4.88,6.33,<10,Quito,33,11/23/2016,Bravada Gold Corporation,No,Reserves Development,Surface,0.1829,FALSE,29,increase
Chile,EQE-ASX,Extension,0.0091,LD00013,727733,3.97,6.04,<10,Los Domos,50,10/25/2016,Equus Mining Limited,No,Exploration,Surface,0.0113,FALSE,23,increase
South Korea,PSM-ASX,Extension,0.0119,PG038 - 042,745374,6.13,7.45,<10,Osu,55,12/12/2016,Peninsula Mines Limited,No,Target Outline,Surface,0.0145,FALSE,21,increase
Canada,SPX-TVX,Exploration,0.0189,R02-001,708104,0.74,0.88,<10,Opawica,70,10/11/2016,Stellar AfricaGold Inc.,No,Exploration,Surface,0.0224,FALSE,18,increase
USA,EDG-TVX,Exploration,0.0374,EL16-14A,719867,3.77,4.47,<10,Elephant Mountain,73,10/31/2016,Endurance Gold Corporation,No,Target Outline,Surface,0.0444,FALSE,18,increase
USA,OGC-TSX,Infill,2.7877,DDH-578,745064,1703.35,1781.05,>100,Haile,191,12/12/2016,OceanaGold Corporation,Yes,Commissioning,Surface,2.9149,FALSE,4,increase
USA,KDX-TSX,Extension,5.2091,FCU-0649,734947,777.82,721.22,>100,Fire Creek,425,11/10/2016,Klondex Mines Ltd.,Yes,Operating,Underground,4.8298,FALSE,-7,decrease
USA,PGLC-US,Extension,4.35,RC16-486,725809,114,98.27,>100,Relief Canyon,534,11/9/2016,Pershing Gold Corporation,Yes,Prefeas/Scoping,In Pit,3.75,FALSE,-13,decrease
Canada,AMK-TVX,Extension,0.037,E-16-05,768963,8.18,9.65,<10,Treaty Creek,94,12/28/2016,American Creek Resources Ltd.,No,Target Outline,Surface,0.0421,FALSE,13,increase
USA,BVA-TVX,Extension,0.1627,BAX16-18,731420,5.61,6.31,<10,Baxter,108,11/21/2016,Bravada Gold Corporation,No,Target Outline,Surface,0.1823,FALSE,12,increase
USA,PGLC-US,Extension,4.02,RC16-487,730136,105.35,101.72,>100,Relief Canyon,491,11/17/2016,Pershing Gold Corporation,Yes,Prefeas/Scoping,In Pit,3.58,FALSE,-10,decrease
Colombia,MAD-TVX,Extension,0.0518,CO-001,733635,5.36,5.92,<10,Cerro Oro,123,11/24/2016,Miranda Gold Corporation,No,Target Outline,Surface,0.0573,FALSE,10,increase
Australia,RMS-ASX,"Definition, Extension, Exploration",0.3386,"VVDD1031, GXRC0502, HRAC0090","748728, 748711, 749027",177.84,238.38,>100,"Vivien, Mt Magnet, Tanami",25,12/19/2016,Ramelius Resources Limited,"Yes, Yes, No","Operating, Operating, Target Outline","Underground, In Pit, Surface",0.4538,FALSE,34,increase
USA,KOR-TSX,Extension,0.4547,NB-16-314,735692,41.99,34.48,>10 - 100,North Bullfrog,601,11/29/2016,Corvus Gold Inc.,Yes,Prefeas/Scoping,Surface,0.3733,FALSE,-17,decrease
USA,LGD-TSX,Extension,0.5002,PGS104,705843,62.98,60.41,>10 - 100,Goldstrike,366,10/6/2016,Pilot Gold Inc.,Yes,Target Outline,In Pit,0.4798,FALSE,-4,decrease
USA,AWV-ASX,Extension,0.1112,AWVBC16-002,721133,49.56,48.05,>10 - 100,Big Springs,358,11/3/2016,Anova Metals Limited,Yes,Prefeas/Scoping,Surface,0.1071,FALSE,-3,decrease
USA,AWV-ASX,Extension,0.112,AWVBC16-006,736016,50.25,36,>10 - 100,Big Springs,698,11/30/2016,Anova Metals Limited,Yes,Prefeas/Scoping,Surface,0.0797,FALSE,-28,decrease
USA,AWV-ASX,Extension,0.1007,AWV16-061,742841,45.49,31.13,>10 - 100,Big Springs,711,12/7/2016,Anova Metals Limited,Yes,Prefeas/Scoping,Surface,0.0689,FALSE,-31,decrease
USA,NCA-TSX,Extension,0.7616,CMM-111,705282,122.17,120.13,>100,Castle Mountain,313,10/4/2016,NewCastle Gold Ltd.,Yes,Feasibility Started,In Pit,0.7489,FALSE,-1,decrease
USA,NCA-TSX,Extension,0.5433,CMM-119,741400,99.77,92.37,>10 - 100,Castle Mountain,431,12/6/2016,NewCastle Gold Ltd.,Yes,Feasibility Started,In Pit,0.503,FALSE,-7,decrease
Australia,BLK-ASX,Extension,0.5324,WURD0005,726046,151.69,107.78,>100,Wiluna,700,11/9/2016,Blackham Resources Limited,Yes,Satellite,In Pit,0.3771,FALSE,-29,decrease
Australia,RMS-ASX,Exploration,0.3386,HRAC0090,749027,177.84,238.38,>100,Tanami,25,12/19/2016,Ramelius Resources Limited,No,Target Outline,Surface,0.4538,FALSE,34,increase
Australia,CMM-ASX,Infill,0.066,KBRC603,751357,20.82,41.13,>10 - 100,Karlawinda,37,12/20/2016,Capricorn Metals Ltd,No,Feasibility Started,Surface,0.0845,FALSE,27,increase
Australia,BLK-ASX,Extension,0.3766,WURC0127,742892,107.64,88.19,>100,Wiluna,606,12/7/2016,Blackham Resources Limited,Yes,Satellite,In Pit,0.3086,FALSE,-18,decrease
USA,ZFR-TVX,Extension,0.2586,WG-16-35,716040,8.64,7.97,<10,Dawson Creek,437,10/18/2016,Zephyr Minerals Limited,Yes,Prefeas/Scoping,Underground,0.2388,FALSE,-7,decrease
Cote d'Ivoire,EDV-TSX,Extension,16.4984,CS16-085,710710,1539.04,1753.57,>100,Ity,92,10/13/2016,Endeavour Mining Corporation,Yes,Operating,Surface,18.7845,FALSE,13,increase
New Zealand,OGC-TSX,Extension,2.7877,807ER0999,745111,1703.35,1781.05,>100,Waihi,191,12/12/2016,OceanaGold Corporation,Yes,Operating,Underground,2.9149,FALSE,4,increase
Ecuador,TIM-TVX,Extension,0.3071,CMLP-16-03,719479,11.78,11.24,>10 - 100,La Plata,480,10/26/2016,Toachi Mining Inc.,Yes,Prefeas/Scoping,Surface,0.2746,FALSE,-10,decrease
Canada,WDO-TSX,Extension,1.7752,6131A,728734,231.04,242.58,>100,Kiena,185,11/15/2016,Wesdome Gold Mines Limited,Yes,Operating,Underground,1.8639,FALSE,5,increase
Canada,LAD-TVX,Extension,0.0521,CM-004,730450,8.46,7.96,<10,Ladner,395,11/17/2016,New Carolin Gold Corporation,Yes,Reserves Development,Surface,0.0491,FALSE,-5,decrease
Canada,LAD-TVX,Extension,0.0496,CM-009,747959,8.05,7.61,<10,Ladner,455,12/15/2016,New Carolin Gold Corporation,Yes,Reserves Development,Surface,0.0451,FALSE,-9,decrease
Canada,RPX-TVX,Exploration,0.1066,U1509L5,705255,10.96,11.93,>10 - 100,Wawa,141,10/4/2016,Red Pine Exploration Inc.,Yes,Reserves Development,Surface,0.1161,FALSE,8,increase
Canada,RPX-TVX,Definition,0.0746,U1652L5,732546,7.87,9.23,<10,Wawa,79,11/22/2016,Red Pine Exploration Inc.,Yes,Reserves Development,Surface,0.0876,FALSE,17,increase
Canada,MTO-TVX,Definition,0.5305,14-140,705887,23.14,26.16,>10 - 100,Bachelor Lake,102,10/6/2016,Metanor Resources Inc.,Yes,Operating,Underground,0.5997,FALSE,13,increase
Canada,MTO-TVX,Exploration,0.4453,10-103,728832,19.42,18.16,>10 - 100,Bachelor Lake,423,11/16/2016,Metanor Resources Inc.,Yes,Operating,Underground,0.4139,FALSE,-7,decrease
Canada,AZX-TVX,Extension,0.0446,OAX-16-079,726983,37.17,29.67,>10 - 100,Orenada,668,11/10/2016,Alexandria Minerals Corporation,Yes,Prefeas/Scoping,Surface,0.0334,FALSE,-25,decrease
Canada,AZX-TVX,Extension,0.0376,OAX-16-076,743432,13.03,19.32,>10 - 100,Orenada,77,12/7/2016,Alexandria Minerals Corporation,Yes,Prefeas/Scoping,Surface,0.0444,FALSE,17,increase
Canada,DEC-TVX,Extension,0.0335,2016-BOW-5,729034,2.81,2.85,<10,Bow,242,11/17/2016,Decade Resources Ltd.,No,Target Outline,Surface,0.034,FALSE,1,increase
Canada,AOT-TVX,Extension,1.8121,P16-1107,711563,245.81,217.85,>100,Premier,501,10/14/2016,Ascot Resources Ltd.,Yes,Reserves Development,In Pit,1.606,FALSE,-11,decrease
Canada,AOT-TVX,Extension,1.4547,P16-1179,728869,197.32,189.87,>100,Premier,360,11/16/2016,Ascot Resources Ltd.,Yes,Reserves Development,Surface,1.3998,FALSE,-3,decrease
Canada,AOT-TVX,Extension,1.4833,P16-1205,733379,201.2,192.29,>100,Premier,373,11/23/2016,Ascot Resources Ltd.,Yes,Reserves Development,Surface,1.4176,FALSE,-4,decrease
Papua New Guinea,NIU-ASX,Extension,0.0046,EDD 019,705461,6.78,7.56,<10,Edie Creek,279,10/5/2016,Niuminco Group Limited,No,Operating,Surface,0.0046,FALSE,0,same
Canada,AOT-TVX,Extension,1.3736,P16-1215,748767,191.83,213.48,>100,Premier,113,12/20/2016,Ascot Resources Ltd.,Yes,Reserves Development,Surface,1.5287,FALSE,11,increase
Canada,BGM-TVX,Extension,0.4797,BGM-16-514,716455,145.3,131.71,>100,Cariboo,462,10/19/2016,Barkerville Gold Mines Ltd.,Yes,Prefeas/Scoping,Surface,0.4349,FALSE,-9,decrease
Canada,BGM-TVX,Exploration,0.3388,BGM-16-529,728561,102.62,105.13,>100,Cariboo,217,11/15/2016,Barkerville Gold Mines Ltd.,Yes,Prefeas/Scoping,Surface,0.3471,FALSE,2,increase
Canada,BGM-TVX,Extension,0.3245,BGM-16-553,747650,98.27,106.49,>10 - 100,Cariboo,247,12/15/2016,Barkerville Gold Mines Ltd.,Yes,Prefeas/Scoping,Surface,0.3273,FALSE,0,same
Canada,RIC-TSX,Extension,8.4229,620-517-44,709266,528.55,589.95,>100,Island,111,10/12/2016,Richmont Mines Incorporated,Yes,Operating,Surface,9.4014,FALSE,11,increase
Canada,AR-TSX,Extension,1.9558,MA16-RC-017,740481,309.92,229.76,>100,Magino,675,12/5/2016,Argonaut Gold Inc.,Yes,Prefeas/Scoping,In Pit,1.4499,FALSE,-25,decrease
Canada,SSRM-TSX,Extension,11.4318,SUG-16-920,724813,1364.37,1150.54,>100,Seabee,564,11/7/2016,Silver Standard Resources Inc.,Yes,Operating,Underground,9.6359,FALSE,-15,decrease
Canada,BUD-TVX,Extension,0.0828,TL16-01,743409,1.46,1.63,<10,Tartan Lake,110,12/7/2016,Satori Resources Inc.,Yes,Reserves Development,Underground,0.0925,FALSE,11,increase
Canada,KG-TVX,Extension,0.1492,LS16-58,720147,8.06,6.25,<10,Lone Star,641,11/1/2016,Klondike Gold Corp.,Yes,Reserves Development,Surface,0.1157,FALSE,-22,decrease
Canada,CSL-TVX,Extension,0.1272,16QVRAB032,749184,7.19,7.06,<10,QV,314,12/19/2016,Comstock Metals Limited,No,Reserves Development,Surface,0.1249,FALSE,-1,decrease
Canada,SKE-TVX,Extension,0.1142,S-16-11,704470,59.49,42.99,>10 - 100,Snip,688,10/3/2016,Skeena Resources Limited,Yes,Target Outline,Surface,0.0825,FALSE,-27,decrease
Canada,SKE-TVX,Extension,0.0821,S-16-16,720134,42.68,29.54,>10 - 100,Snip,713,11/1/2016,Skeena Resources Limited,Yes,Target Outline,Surface,0.056,FALSE,-31,decrease
Canada,718513,Extension,6.9202,53-2921,723440,813.15,612.21,>100,Macassa,663,11/7/2016,Kirkland Lake Gold Inc.,Yes,Operating,Underground,5.2102,FALSE,-24,decrease
Canada,SGU-TVX,Extension,0.0906,87-54,744236,5.87,5.97,<10,Lingman Lake,235,12/8/2016,Signature Resources Limited,Yes,Reserves Development,Surface,0.0921,FALSE,1,increase
Canada,ER-TSX,Exploration,0.5852,EM16-H2,705658,102.62,105.07,>100,Eastmain,218,10/5/2016,Eastmain Resources Inc.,Yes,Reserves Development,Surface,0.5992,FALSE,2,increase
Canada,ER-TSX,Extension,0.4289,EM16-76,727618,75.21,64.63,>10 - 100,Eastmain,540,11/14/2016,Eastmain Resources Inc.,Yes,Reserves Development,Surface,0.3686,FALSE,-14,decrease
Australia,CMM-ASX,Extension,0.0677,KBRC025,747794,21.34,39.35,>10 - 100,Karlawinda,66,12/16/2016,Capricorn Metals Ltd,No,Feasibility Started,Surface,0.0808,FALSE,19,increase
Canada,BEX-TVX,Extension,0.0747,CR_16_32,723129,5.9,4.1,<10,Cape Ray,709,11/4/2016,Benton Resources Inc.,Yes,Prefeas/Scoping,Surface,0.0519,FALSE,-30,decrease
Papua New Guinea,NIU-ASX,Extension,0.0037,EDD 022,742947,6.15,5.92,<10,Edie Creek,361,12/7/2016,Niuminco Group Limited,No,Operating,Surface,0.0036,FALSE,-3,decrease
Canada,BEX-TVX,Extension,0.0555,CR-16-52,733761,4.39,4.82,<10,Cape Ray,127,11/24/2016,Benton Resources Inc.,Yes,Prefeas/Scoping,Surface,0.0611,FALSE,9,increase
Canada,GOM-TVX,Exploration,0.2018,GD_CS1_12/13/2016,745816,19.16,16.63,>10 - 100,Greenwood,527,12/13/2016,Golden Dawn Minerals Inc.,Yes,Prefeas/Scoping,Surface,0.1752,FALSE,-13,decrease
USA,SGN-TVX,Extension,0.0528,MR162081,744877,6.6,6.9,<10,Mineral Ridge,190,12/8/2016,Scorpio Gold Corporation,Yes,Operating,In Pit,0.0553,FALSE,4,increase
USA,KDX-TSX,Extension,4.8963,GLOR15-034,717437,724.92,816.28,>100,Hollister,104,10/11/2016,Klondex Mines Ltd.,Yes,Reserves Development,Underground,5.5133,FALSE,12,increase
Canada,NHK-TSX,Extension,0.333,C16-03B,709066,44.99,58.17,>10 - 100,Colomac,87,10/12/2016,Nighthawk Gold Corp.,Yes,Reserves Development,Surface,0.3811,FALSE,14,increase
Canada,NHK-TSX,Extension,0.3258,C16-07B,733698,49.73,52.01,>10 - 100,Colomac,210,11/24/2016,Nighthawk Gold Corp.,Yes,Reserves Development,Surface,0.3359,FALSE,3,increase
Canada,NHK-TSX,Extension,0.3137,G16-10,753737,48.57,57.45,>10 - 100,Colomac,75,12/21/2016,Nighthawk Gold Corp.,Yes,Reserves Development,Surface,0.3711,FALSE,18,increase
Canada,PRB-TVX,Extension,0.8829,PC-16-90,742778,75.45,82.47,>10 - 100,Val-dOr East,139,12/6/2016,Probe Metals Inc.,Yes,Reserves Development,Surface,0.9617,FALSE,8,increase
Mexico,GNC-TVX,Exploration,0.2072,GC_01_10.13.2016,714351,7.68,7.19,<10,El Colomo,407,10/13/2016,Gainey Capital Corp.,No,Target Outline,Surface,0.1941,FALSE,-6,decrease
Australia,EGS-ASX,Definition,0.1732,MIRC158,728084,84.78,76.82,>10 - 100,Davyhurst,463,11/15/2016,Eastern Goldfields Limited,Yes,Feasibility Started,In Pit,0.1569,FALSE,-9,decrease
Canada,ANX-TSX,Exploration,0.0447,VK-16-130,730142,9.35,8.69,<10,Viking,424,11/17/2016,Anaconda Mining Inc.,No,Reserves Development,Surface,0.0415,FALSE,-7,decrease
Australia,EGS-ASX,Extension,0.1699,CNDD007,733417,83.18,73.52,>10 - 100,Davyhurst,502,11/24/2016,Eastern Goldfields Limited,Yes,Feasibility Started,In Pit,0.1503,FALSE,-11,decrease
Australia,EGS-ASX,Extension,0.1503,MIRC003,746904,73.52,100.49,>10 - 100,Davyhurst,22,12/15/2016,Eastern Goldfields Limited,Yes,Feasibility Started,In Pit,0.2038,FALSE,35,increase
Australia,EGS-ASX,Definition,0.1624,SKRC082,754233,79.49,75.76,>10 - 100,Davyhurst,383,11/23/2016,Eastern Goldfields Limited,Yes,Feasibility Started,Surface,0.1537,FALSE,-5,decrease
Australia,GME-ASX,Extension,0.0222,MMRC039,704992,10.25,9.83,>10 - 100,Murrin Murrin,368,10/4/2016,GME Resources Limited,Yes,Reserves Development,In Pit,0.0213,FALSE,-4,decrease
USA,SAM-TSX,Extension,0.54,T-1601C,717523,26.54,19.26,>10 - 100,Toiyabe,686,10/24/2016,Starcore International Mines Ltd.,Yes,Reserves Development,Surface,0.3919,FALSE,-27,decrease
Australia,PNX-ASX,Exploration,0.0189,MORC010,748478,13.94,16.7,>10 - 100,Moline,63,12/19/2016,PNX Metals Limited,Yes,Target Outline,In Pit,0.0227,FALSE,19,increase
Canada,RDS-TVX,Extension,0.1429,OB-16-14,738937,15.24,11.83,>10 - 100,O'Brien,639,12/5/2016,Radisson Mining Resources Inc.,Yes,Prefeas/Scoping,Surface,0.111,FALSE,-22,decrease
Australia,SAR-ASX,Extension,0.9149,NMPRC16,714532,737.61,816.83,>100,Pinnacles,120,10/17/2016,Saracen Mineral Holdings Limited,No,Reserves Development,Surface,1.012,FALSE,10,increase
Canada,MTO-TVX,Extension,0.636,BE-16-09,719756,27.74,20.97,>10 - 100,Barry United,660,10/31/2016,Metanor Resources Inc.,Yes,Prefeas/Scoping,Surface,0.4807,FALSE,-24,decrease
Canada,MTO-TVX,Extension,0.5156,MB-16-24,728470,22.49,18.21,>10 - 100,Barry United,620,11/15/2016,Metanor Resources Inc.,Yes,Prefeas/Scoping,Surface,0.415,FALSE,-19,decrease
